Drug,Enzymes,Action,Species,Database,DrugID,Gene,Reference,Strength
erythromycin2 (not 3A5),3A4,substrate,Not Specified,Indiana University,,,,
NOT azithromycin,3A4,substrate,Not Specified,Indiana University,,,,
telithromycin,3A4,substrate,Not Specified,Indiana University,,,,
quinidine?3-OH (not 3A5),3A4,substrate,Not Specified,Indiana University,,,,
alprazolam,3A4,substrate,Not Specified,Indiana University,,,,
diazepam?3OH,3A4,substrate,Not Specified,Indiana University,,,,
midazolam1,3A4,substrate,Not Specified,Indiana University,,,,
triazolam2,3A4,substrate,Not Specified,Indiana University,,,,
cyclosporine,3A4,substrate,Not Specified,Indiana University,,,,
tacrolimus (FK506),3A4,substrate,Not Specified,Indiana University,,,,
indinavir,3A4,substrate,Not Specified,Indiana University,,,,
nelfinavir,3A4,substrate,Not Specified,Indiana University,,,,
ritonavir,3A4,substrate,Not Specified,Indiana University,,,,
saquinavir,3A4,substrate,Not Specified,Indiana University,,,,
cisapride,3A4,substrate,Not Specified,Indiana University,,,,
astemizole,3A4,substrate,Not Specified,Indiana University,,,,
chlorpheniramine,3A4,substrate,Not Specified,Indiana University,,,,
terfenadine2,3A4,substrate,Not Specified,Indiana University,,,,
amlodipine,3A4,substrate,Not Specified,Indiana University,,,,
diltiazem,3A4,substrate,Not Specified,Indiana University,,,,
felodipine,3A4,substrate,Not Specified,Indiana University,,,,
lercanidipine,3A4,substrate,Not Specified,Indiana University,,,,
nifedipine2,3A4,substrate,Not Specified,Indiana University,,,,
nisoldipine,3A4,substrate,Not Specified,Indiana University,,,,
nitrendipine,3A4,substrate,Not Specified,Indiana University,,,,
verapamil,3A4,substrate,Not Specified,Indiana University,,,,
atorvastatin,3A4,substrate,Not Specified,Indiana University,,,,
cerivastatin ,3A4,substrate,Not Specified,Indiana University,,,,
lovastatin,3A4,substrate,Not Specified,Indiana University,,,,
NOT pravastatin,3A4,substrate,Not Specified,Indiana University,,,,
NOT rosuvastatin,3A4,substrate,Not Specified,Indiana University,,,,
simvastatin,3A4,substrate,Not Specified,Indiana University,,,,
estradiol,3A4,substrate,Not Specified,Indiana University,,,,
hydrocortisone,3A4,substrate,Not Specified,Indiana University,,,,
progesterone,3A4,substrate,Not Specified,Indiana University,,,,
testosterone1,3A4,substrate,Not Specified,Indiana University,,,,
alfentanil,3A4,substrate,Not Specified,Indiana University,,,,
aprepitant,3A4,substrate,Not Specified,Indiana University,,,,
aripiprazole,3A4,substrate,Not Specified,Indiana University,,,,
boceprevir,3A4,substrate,Not Specified,Indiana University,,,,
buspirone,3A4,substrate,Not Specified,Indiana University,,,,
carbamazepine,3A4,substrate,Not Specified,Indiana University,,,,
cafergot,3A4,substrate,Not Specified,Indiana University,,,,
caffeine?TMU,3A4,substrate,Not Specified,Indiana University,,,,
cilostazol,3A4,substrate,Not Specified,Indiana University,,,,
cocaine,3A4,substrate,Not Specified,Indiana University,,,,
codeine-N-demethylation,3A4,substrate,Not Specified,Indiana University,,,,
dapsone,3A4,substrate,Not Specified,Indiana University,,,,
dexamethasone,3A4,substrate,Not Specified,Indiana University,,,,
dextromethorphan2,3A4,substrate,Not Specified,Indiana University,,,,
docetaxel,3A4,substrate,Not Specified,Indiana University,,,,
domperidone,3A4,substrate,Not Specified,Indiana University,,,,
eplerenone,3A4,substrate,Not Specified,Indiana University,,,,
fentanyl,3A4,substrate,Not Specified,Indiana University,,,,
finasteride,3A4,substrate,Not Specified,Indiana University,,,,
gleevec,3A4,substrate,Not Specified,Indiana University,,,,
haloperidol,3A4,substrate,Not Specified,Indiana University,,,,
irinotecan,3A4,substrate,Not Specified,Indiana University,,,,
LAAM,3A4,substrate,Not Specified,Indiana University,,,,
lidocaine,3A4,substrate,Not Specified,Indiana University,,,,
methadone,3A4,substrate,Not Specified,Indiana University,,,,
nateglinide,3A4,substrate,Not Specified,Indiana University,,,,
nevirapine,3A4,substrate,Not Specified,Indiana University,,,,
ondansetron,3A4,substrate,Not Specified,Indiana University,,,,
pimozide,3A4,substrate,Not Specified,Indiana University,,,,
propranolol,3A4,substrate,Not Specified,Indiana University,,,,
quetiapine,3A4,substrate,Not Specified,Indiana University,,,,
quinine,3A4,substrate,Not Specified,Indiana University,,,,
risperidone,3A4,substrate,Not Specified,Indiana University,,,,
romidepsin,3A4,substrate,Not Specified,Indiana University,,,,
salmeterol,3A4,substrate,Not Specified,Indiana University,,,,
sildenafil,3A4,substrate,Not Specified,Indiana University,,,,
sirolimus,3A4,substrate,Not Specified,Indiana University,,,,
sorafenib,3A4,substrate,Not Specified,Indiana University,,,,
sunitinib,3A4,substrate,Not Specified,Indiana University,,,,
tamoxifen,3A4,substrate,Not Specified,Indiana University,,,,
taxol,3A4,substrate,Not Specified,Indiana University,,,,
telaprevir,3A4,substrate,Not Specified,Indiana University,,,,
terfenadine,3A4,substrate,Not Specified,Indiana University,,,,
torisel,3A4,substrate,Not Specified,Indiana University,,,,
trazodone,3A4,substrate,Not Specified,Indiana University,,,,
vemurafenib,3A4,substrate,Not Specified,Indiana University,,,,
vincristine,3A4,substrate,Not Specified,Indiana University,,,,
zaleplon,3A4,substrate,Not Specified,Indiana University,,,,
ziprasidone,3A4,substrate,Not Specified,Indiana University,,,,
zolpidem,3A4,substrate,Not Specified,Indiana University,,,,
clarithromycin,3A5,substrate,Not Specified,Indiana University,,,,
NOT azithromycin,3A5,substrate,Not Specified,Indiana University,,,,
telithromycin,3A5,substrate,Not Specified,Indiana University,,,,
alprazolam,3A5,substrate,Not Specified,Indiana University,,,,
diazepam?3OH,3A5,substrate,Not Specified,Indiana University,,,,
midazolam1,3A5,substrate,Not Specified,Indiana University,,,,
triazolam2,3A5,substrate,Not Specified,Indiana University,,,,
cyclosporine,3A5,substrate,Not Specified,Indiana University,,,,
tacrolimus (FK506),3A5,substrate,Not Specified,Indiana University,,,,
indinavir,3A5,substrate,Not Specified,Indiana University,,,,
nelfinavir,3A5,substrate,Not Specified,Indiana University,,,,
ritonavir,3A5,substrate,Not Specified,Indiana University,,,,
saquinavir,3A5,substrate,Not Specified,Indiana University,,,,
cisapride,3A5,substrate,Not Specified,Indiana University,,,,
astemizole,3A5,substrate,Not Specified,Indiana University,,,,
chlorpheniramine,3A5,substrate,Not Specified,Indiana University,,,,
terfenadine2,3A5,substrate,Not Specified,Indiana University,,,,
amlodipine,3A5,substrate,Not Specified,Indiana University,,,,
diltiazem,3A5,substrate,Not Specified,Indiana University,,,,
felodipine,3A5,substrate,Not Specified,Indiana University,,,,
lercanidipine,3A5,substrate,Not Specified,Indiana University,,,,
nifedipine2,3A5,substrate,Not Specified,Indiana University,,,,
nisoldipine,3A5,substrate,Not Specified,Indiana University,,,,
nitrendipine,3A5,substrate,Not Specified,Indiana University,,,,
verapamil,3A5,substrate,Not Specified,Indiana University,,,,
atorvastatin,3A5,substrate,Not Specified,Indiana University,,,,
cerivastatin ,3A5,substrate,Not Specified,Indiana University,,,,
lovastatin,3A5,substrate,Not Specified,Indiana University,,,,
NOT pravastatin,3A5,substrate,Not Specified,Indiana University,,,,
NOT rosuvastatin,3A5,substrate,Not Specified,Indiana University,,,,
simvastatin,3A5,substrate,Not Specified,Indiana University,,,,
estradiol,3A5,substrate,Not Specified,Indiana University,,,,
hydrocortisone,3A5,substrate,Not Specified,Indiana University,,,,
progesterone,3A5,substrate,Not Specified,Indiana University,,,,
testosterone1,3A5,substrate,Not Specified,Indiana University,,,,
alfentanil,3A5,substrate,Not Specified,Indiana University,,,,
aprepitant,3A5,substrate,Not Specified,Indiana University,,,,
aripiprazole,3A5,substrate,Not Specified,Indiana University,,,,
boceprevir,3A5,substrate,Not Specified,Indiana University,,,,
buspirone,3A5,substrate,Not Specified,Indiana University,,,,
carbamazepine,3A5,substrate,Not Specified,Indiana University,,,,
cafergot,3A5,substrate,Not Specified,Indiana University,,,,
caffeine?TMU,3A5,substrate,Not Specified,Indiana University,,,,
cilostazol,3A5,substrate,Not Specified,Indiana University,,,,
cocaine,3A5,substrate,Not Specified,Indiana University,,,,
codeine-N-demethylation,3A5,substrate,Not Specified,Indiana University,,,,
dapsone,3A5,substrate,Not Specified,Indiana University,,,,
dexamethasone,3A5,substrate,Not Specified,Indiana University,,,,
dextromethorphan2,3A5,substrate,Not Specified,Indiana University,,,,
docetaxel,3A5,substrate,Not Specified,Indiana University,,,,
domperidone,3A5,substrate,Not Specified,Indiana University,,,,
eplerenone,3A5,substrate,Not Specified,Indiana University,,,,
fentanyl,3A5,substrate,Not Specified,Indiana University,,,,
finasteride,3A5,substrate,Not Specified,Indiana University,,,,
gleevec,3A5,substrate,Not Specified,Indiana University,,,,
haloperidol,3A5,substrate,Not Specified,Indiana University,,,,
irinotecan,3A5,substrate,Not Specified,Indiana University,,,,
LAAM,3A5,substrate,Not Specified,Indiana University,,,,
lidocaine,3A5,substrate,Not Specified,Indiana University,,,,
methadone,3A5,substrate,Not Specified,Indiana University,,,,
nateglinide,3A5,substrate,Not Specified,Indiana University,,,,
nevirapine,3A5,substrate,Not Specified,Indiana University,,,,
ondansetron,3A5,substrate,Not Specified,Indiana University,,,,
pimozide,3A5,substrate,Not Specified,Indiana University,,,,
propranolol,3A5,substrate,Not Specified,Indiana University,,,,
quetiapine,3A5,substrate,Not Specified,Indiana University,,,,
quinine,3A5,substrate,Not Specified,Indiana University,,,,
risperidone,3A5,substrate,Not Specified,Indiana University,,,,
romidepsin,3A5,substrate,Not Specified,Indiana University,,,,
salmeterol,3A5,substrate,Not Specified,Indiana University,,,,
sildenafil,3A5,substrate,Not Specified,Indiana University,,,,
sirolimus,3A5,substrate,Not Specified,Indiana University,,,,
sorafenib,3A5,substrate,Not Specified,Indiana University,,,,
sunitinib,3A5,substrate,Not Specified,Indiana University,,,,
tamoxifen,3A5,substrate,Not Specified,Indiana University,,,,
taxol,3A5,substrate,Not Specified,Indiana University,,,,
telaprevir,3A5,substrate,Not Specified,Indiana University,,,,
terfenadine,3A5,substrate,Not Specified,Indiana University,,,,
torisel,3A5,substrate,Not Specified,Indiana University,,,,
trazodone,3A5,substrate,Not Specified,Indiana University,,,,
vemurafenib,3A5,substrate,Not Specified,Indiana University,,,,
vincristine,3A5,substrate,Not Specified,Indiana University,,,,
zaleplon,3A5,substrate,Not Specified,Indiana University,,,,
ziprasidone,3A5,substrate,Not Specified,Indiana University,,,,
zolpidem,3A5,substrate,Not Specified,Indiana University,,,,
clarithromycin,3A7,substrate,Not Specified,Indiana University,,,,
erythromycin2 (not 3A5),3A7,substrate,Not Specified,Indiana University,,,,
NOT azithromycin,3A7,substrate,Not Specified,Indiana University,,,,
telithromycin,3A7,substrate,Not Specified,Indiana University,,,,
quinidine?3-OH (not 3A5),3A7,substrate,Not Specified,Indiana University,,,,
alprazolam,3A7,substrate,Not Specified,Indiana University,,,,
diazepam?3OH,3A7,substrate,Not Specified,Indiana University,,,,
midazolam1,3A7,substrate,Not Specified,Indiana University,,,,
triazolam2,3A7,substrate,Not Specified,Indiana University,,,,
cyclosporine,3A7,substrate,Not Specified,Indiana University,,,,
tacrolimus (FK506),3A7,substrate,Not Specified,Indiana University,,,,
indinavir,3A7,substrate,Not Specified,Indiana University,,,,
nelfinavir,3A7,substrate,Not Specified,Indiana University,,,,
ritonavir,3A7,substrate,Not Specified,Indiana University,,,,
saquinavir,3A7,substrate,Not Specified,Indiana University,,,,
cisapride,3A7,substrate,Not Specified,Indiana University,,,,
astemizole,3A7,substrate,Not Specified,Indiana University,,,,
chlorpheniramine,3A7,substrate,Not Specified,Indiana University,,,,
terfenadine2,3A7,substrate,Not Specified,Indiana University,,,,
amlodipine,3A7,substrate,Not Specified,Indiana University,,,,
diltiazem,3A7,substrate,Not Specified,Indiana University,,,,
felodipine,3A7,substrate,Not Specified,Indiana University,,,,
lercanidipine,3A7,substrate,Not Specified,Indiana University,,,,
nifedipine2,3A7,substrate,Not Specified,Indiana University,,,,
nisoldipine,3A7,substrate,Not Specified,Indiana University,,,,
nitrendipine,3A7,substrate,Not Specified,Indiana University,,,,
verapamil,3A7,substrate,Not Specified,Indiana University,,,,
atorvastatin,3A7,substrate,Not Specified,Indiana University,,,,
cerivastatin ,3A7,substrate,Not Specified,Indiana University,,,,
lovastatin,3A7,substrate,Not Specified,Indiana University,,,,
NOT pravastatin,3A7,substrate,Not Specified,Indiana University,,,,
NOT rosuvastatin,3A7,substrate,Not Specified,Indiana University,,,,
simvastatin,3A7,substrate,Not Specified,Indiana University,,,,
estradiol,3A7,substrate,Not Specified,Indiana University,,,,
hydrocortisone,3A7,substrate,Not Specified,Indiana University,,,,
progesterone,3A7,substrate,Not Specified,Indiana University,,,,
testosterone1,3A7,substrate,Not Specified,Indiana University,,,,
alfentanil,3A7,substrate,Not Specified,Indiana University,,,,
aprepitant,3A7,substrate,Not Specified,Indiana University,,,,
aripiprazole,3A7,substrate,Not Specified,Indiana University,,,,
boceprevir,3A7,substrate,Not Specified,Indiana University,,,,
buspirone,3A7,substrate,Not Specified,Indiana University,,,,
carbamazepine,3A7,substrate,Not Specified,Indiana University,,,,
cafergot,3A7,substrate,Not Specified,Indiana University,,,,
caffeine?TMU,3A7,substrate,Not Specified,Indiana University,,,,
cilostazol,3A7,substrate,Not Specified,Indiana University,,,,
cocaine,3A7,substrate,Not Specified,Indiana University,,,,
codeine-N-demethylation,3A7,substrate,Not Specified,Indiana University,,,,
dapsone,3A7,substrate,Not Specified,Indiana University,,,,
dexamethasone,3A7,substrate,Not Specified,Indiana University,,,,
dextromethorphan2,3A7,substrate,Not Specified,Indiana University,,,,
docetaxel,3A7,substrate,Not Specified,Indiana University,,,,
domperidone,3A7,substrate,Not Specified,Indiana University,,,,
eplerenone,3A7,substrate,Not Specified,Indiana University,,,,
fentanyl,3A7,substrate,Not Specified,Indiana University,,,,
finasteride,3A7,substrate,Not Specified,Indiana University,,,,
gleevec,3A7,substrate,Not Specified,Indiana University,,,,
haloperidol,3A7,substrate,Not Specified,Indiana University,,,,
irinotecan,3A7,substrate,Not Specified,Indiana University,,,,
LAAM,3A7,substrate,Not Specified,Indiana University,,,,
lidocaine,3A7,substrate,Not Specified,Indiana University,,,,
methadone,3A7,substrate,Not Specified,Indiana University,,,,
nateglinide,3A7,substrate,Not Specified,Indiana University,,,,
nevirapine,3A7,substrate,Not Specified,Indiana University,,,,
ondansetron,3A7,substrate,Not Specified,Indiana University,,,,
pimozide,3A7,substrate,Not Specified,Indiana University,,,,
propranolol,3A7,substrate,Not Specified,Indiana University,,,,
quetiapine,3A7,substrate,Not Specified,Indiana University,,,,
quinine,3A7,substrate,Not Specified,Indiana University,,,,
risperidone,3A7,substrate,Not Specified,Indiana University,,,,
romidepsin,3A7,substrate,Not Specified,Indiana University,,,,
salmeterol,3A7,substrate,Not Specified,Indiana University,,,,
sildenafil,3A7,substrate,Not Specified,Indiana University,,,,
sirolimus,3A7,substrate,Not Specified,Indiana University,,,,
sorafenib,3A7,substrate,Not Specified,Indiana University,,,,
sunitinib,3A7,substrate,Not Specified,Indiana University,,,,
tamoxifen,3A7,substrate,Not Specified,Indiana University,,,,
taxol,3A7,substrate,Not Specified,Indiana University,,,,
telaprevir,3A7,substrate,Not Specified,Indiana University,,,,
terfenadine,3A7,substrate,Not Specified,Indiana University,,,,
torisel,3A7,substrate,Not Specified,Indiana University,,,,
trazodone,3A7,substrate,Not Specified,Indiana University,,,,
vemurafenib,3A7,substrate,Not Specified,Indiana University,,,,
vincristine,3A7,substrate,Not Specified,Indiana University,,,,
zaleplon,3A7,substrate,Not Specified,Indiana University,,,,
ziprasidone,3A7,substrate,Not Specified,Indiana University,,,,
zolpidem,3A7,substrate,Not Specified,Indiana University,,,,
indinavir,3A4,inhibitor,Not Specified,Indiana University,,,,Strong
nelfinavir,3A4,inhibitor,Not Specified,Indiana University,,,,Strong
ritonavir,3A4,inhibitor,Not Specified,Indiana University,,,,Strong
clarithromycin,3A4,inhibitor,Not Specified,Indiana University,,,,Strong
itraconazole1,3A4,inhibitor,Not Specified,Indiana University,,,,Strong
ketoconazole,3A4,inhibitor,Not Specified,Indiana University,,,,Strong
nefazodone,3A4,inhibitor,Not Specified,Indiana University,,,,Strong
saquinavir,3A4,inhibitor,Not Specified,Indiana University,,,,Strong
 suboxone,3A4,inhibitor,Not Specified,Indiana University,,,,Strong
telithromycin,3A4,inhibitor,Not Specified,Indiana University,,,,Strong
aprepitant,3A4,inhibitor,Not Specified,Indiana University,,,,Moderate
erythromycin,3A4,inhibitor,Not Specified,Indiana University,,,,Moderate
fluconazole,3A4,inhibitor,Not Specified,Indiana University,,,,Moderate
grapefruit juice,3A4,inhibitor,Not Specified,Indiana University,,,,Moderate
verapamil2,3A4,inhibitor,Not Specified,Indiana University,,,,Moderate
diltiazem,3A4,inhibitor,Not Specified,Indiana University,,,,Moderate
cimetidine,3A4,inhibitor,Not Specified,Indiana University,,,,Weak
amiodarone,3A4,inhibitor,Not Specified,Indiana University,,,,
NOT azithromycin,3A4,inhibitor,Not Specified,Indiana University,,,,
chloramphenicol,3A4,inhibitor,Not Specified,Indiana University,,,,
boceprevir,3A4,inhibitor,Not Specified,Indiana University,,,,
ciprofloxacin,3A4,inhibitor,Not Specified,Indiana University,,,,
delaviridine,3A4,inhibitor,Not Specified,Indiana University,,,,
diethyl-dithiocarbamate,3A4,inhibitor,Not Specified,Indiana University,,,,
fluvoxamine,3A4,inhibitor,Not Specified,Indiana University,,,,
gestodene,3A4,inhibitor,Not Specified,Indiana University,,,,
imatinib,3A4,inhibitor,Not Specified,Indiana University,,,,
mibefradil,3A4,inhibitor,Not Specified,Indiana University,,,,
mifepristone,3A4,inhibitor,Not Specified,Indiana University,,,,
norfloxacin,3A4,inhibitor,Not Specified,Indiana University,,,,
norfluoxetine,3A4,inhibitor,Not Specified,Indiana University,,,,
starfruit,3A4,inhibitor,Not Specified,Indiana University,,,,
telaprevir,3A4,inhibitor,Not Specified,Indiana University,,,,
voriconazole,3A4,inhibitor,Not Specified,Indiana University,,,,
indinavir,3A5,inhibitor,Not Specified,Indiana University,,,,Strong
nelfinavir,3A5,inhibitor,Not Specified,Indiana University,,,,Strong
ritonavir,3A5,inhibitor,Not Specified,Indiana University,,,,Strong
clarithromycin,3A5,inhibitor,Not Specified,Indiana University,,,,Strong
itraconazole1,3A4,inhibitor,Not Specified,Indiana University,,,,Strong
ketoconazole,3A5,inhibitor,Not Specified,Indiana University,,,,Strong
nefazodone,3A5,inhibitor,Not Specified,Indiana University,,,,Strong
saquinavir,3A5,inhibitor,Not Specified,Indiana University,,,,Strong
 suboxone,3A5,inhibitor,Not Specified,Indiana University,,,,Strong
telithromycin,3A5,inhibitor,Not Specified,Indiana University,,,,Strong
aprepitant,3A5,inhibitor,Not Specified,Indiana University,,,,Moderate
erythromycin,3A5,inhibitor,Not Specified,Indiana University,,,,Moderate
fluconazole,3A5,inhibitor,Not Specified,Indiana University,,,,Moderate
grapefruit juice,3A5,inhibitor,Not Specified,Indiana University,,,,Moderate
verapamil2,3A5,inhibitor,Not Specified,Indiana University,,,,Moderate
diltiazem,3A5,inhibitor,Not Specified,Indiana University,,,,Moderate
cimetidine,3A5,inhibitor,Not Specified,Indiana University,,,,Weak
amiodarone,3A5,inhibitor,Not Specified,Indiana University,,,,
NOT azithromycin,3A5,inhibitor,Not Specified,Indiana University,,,,
chloramphenicol,3A5,inhibitor,Not Specified,Indiana University,,,,
boceprevir,3A5,inhibitor,Not Specified,Indiana University,,,,
ciprofloxacin,3A5,inhibitor,Not Specified,Indiana University,,,,
delaviridine,3A5,inhibitor,Not Specified,Indiana University,,,,
diethyl-dithiocarbamate,3A5,inhibitor,Not Specified,Indiana University,,,,
fluvoxamine,3A5,inhibitor,Not Specified,Indiana University,,,,
gestodene,3A5,inhibitor,Not Specified,Indiana University,,,,
imatinib,3A5,inhibitor,Not Specified,Indiana University,,,,
mibefradil,3A5,inhibitor,Not Specified,Indiana University,,,,
mifepristone,3A5,inhibitor,Not Specified,Indiana University,,,,
norfloxacin,3A5,inhibitor,Not Specified,Indiana University,,,,
norfluoxetine,3A5,inhibitor,Not Specified,Indiana University,,,,
starfruit,3A5,inhibitor,Not Specified,Indiana University,,,,
telaprevir,3A5,inhibitor,Not Specified,Indiana University,,,,
voriconazole,3A5,inhibitor,Not Specified,Indiana University,,,,
indinavir,3A7,inhibitor,Not Specified,Indiana University,,,,Strong
nelfinavir,3A7,inhibitor,Not Specified,Indiana University,,,,Strong
ritonavir,3A7,inhibitor,Not Specified,Indiana University,,,,Strong
clarithromycin,3A7,inhibitor,Not Specified,Indiana University,,,,Strong
itraconazole1,3A7,inhibitor,Not Specified,Indiana University,,,,Strong
ketoconazole,3A7,inhibitor,Not Specified,Indiana University,,,,Strong
nefazodone,3A7,inhibitor,Not Specified,Indiana University,,,,Strong
saquinavir,3A7,inhibitor,Not Specified,Indiana University,,,,Strong
 suboxone,3A7,inhibitor,Not Specified,Indiana University,,,,Strong
telithromycin,3A7,inhibitor,Not Specified,Indiana University,,,,Strong
aprepitant,3A7,inhibitor,Not Specified,Indiana University,,,,Moderate
erythromycin,3A7,inhibitor,Not Specified,Indiana University,,,,Moderate
fluconazole,3A7,inhibitor,Not Specified,Indiana University,,,,Moderate
grapefruit juice,3A7,inhibitor,Not Specified,Indiana University,,,,Moderate
verapamil2,3A7,inhibitor,Not Specified,Indiana University,,,,Moderate
diltiazem,3A7,inhibitor,Not Specified,Indiana University,,,,Moderate
cimetidine,3A7,inhibitor,Not Specified,Indiana University,,,,Weak
amiodarone,3A7,inhibitor,Not Specified,Indiana University,,,,
NOT azithromycin,3A7,inhibitor,Not Specified,Indiana University,,,,
chloramphenicol,3A7,inhibitor,Not Specified,Indiana University,,,,
boceprevir,3A7,inhibitor,Not Specified,Indiana University,,,,
ciprofloxacin,3A7,inhibitor,Not Specified,Indiana University,,,,
delaviridine,3A7,inhibitor,Not Specified,Indiana University,,,,
diethyl-dithiocarbamate,3A7,inhibitor,Not Specified,Indiana University,,,,
fluvoxamine,3A7,inhibitor,Not Specified,Indiana University,,,,
gestodene,3A7,inhibitor,Not Specified,Indiana University,,,,
imatinib,3A7,inhibitor,Not Specified,Indiana University,,,,
mibefradil,3A7,inhibitor,Not Specified,Indiana University,,,,
mifepristone,3A7,inhibitor,Not Specified,Indiana University,,,,
norfloxacin,3A7,inhibitor,Not Specified,Indiana University,,,,
norfluoxetine,3A7,inhibitor,Not Specified,Indiana University,,,,
starfruit,3A7,inhibitor,Not Specified,Indiana University,,,,
telaprevir,3A7,inhibitor,Not Specified,Indiana University,,,,
voriconazole,3A7,inhibitor,Not Specified,Indiana University,,,,
efavirenz,3A4,inducer,Not Specified,Indiana University,,,,
nevirapine,3A4,inducer,Not Specified,Indiana University,,,,
barbiturates,3A4,inducer,Not Specified,Indiana University,,,,
carbamazepine,3A4,inducer,Not Specified,Indiana University,,,,
enzalutamide,3A4,inducer,Not Specified,Indiana University,,,,
glucocorticoids,3A4,inducer,Not Specified,Indiana University,,,,
modafinil,3A4,inducer,Not Specified,Indiana University,,,,
oxcarbazepine,3A4,inducer,Not Specified,Indiana University,,,,
phenobarbital2,3A4,inducer,Not Specified,Indiana University,,,,
phenytoin2,3A4,inducer,Not Specified,Indiana University,,,,
pioglitazone,3A4,inducer,Not Specified,Indiana University,,,,
rifabutin,3A4,inducer,Not Specified,Indiana University,,,,
rifampin1,3A4,inducer,Not Specified,Indiana University,,,,
St. John's Wort,3A4,inducer,Not Specified,Indiana University,,,,
troglitazone1,3A4,inducer,Not Specified,Indiana University,,,,
efavirenz,3A5,inducer,Not Specified,Indiana University,,,,
nevirapine,3A5,inducer,Not Specified,Indiana University,,,,
barbiturates,3A5,inducer,Not Specified,Indiana University,,,,
carbamazepine,3A5,inducer,Not Specified,Indiana University,,,,
enzalutamide,3A5,inducer,Not Specified,Indiana University,,,,
glucocorticoids,3A5,inducer,Not Specified,Indiana University,,,,
modafinil,3A5,inducer,Not Specified,Indiana University,,,,
oxcarbazepine,3A5,inducer,Not Specified,Indiana University,,,,
phenobarbital2,3A5,inducer,Not Specified,Indiana University,,,,
phenytoin2,3A5,inducer,Not Specified,Indiana University,,,,
pioglitazone,3A5,inducer,Not Specified,Indiana University,,,,
rifabutin,3A5,inducer,Not Specified,Indiana University,,,,
rifampin1,3A5,inducer,Not Specified,Indiana University,,,,
St. John's Wort,3A5,inducer,Not Specified,Indiana University,,,,
troglitazone1,3A5,inducer,Not Specified,Indiana University,,,,
efavirenz,3A7,inducer,Not Specified,Indiana University,,,,
nevirapine,3A7,inducer,Not Specified,Indiana University,,,,
barbiturates,3A7,inducer,Not Specified,Indiana University,,,,
carbamazepine,3A7,inducer,Not Specified,Indiana University,,,,
enzalutamide,3A7,inducer,Not Specified,Indiana University,,,,
glucocorticoids,3A7,inducer,Not Specified,Indiana University,,,,
modafinil,3A7,inducer,Not Specified,Indiana University,,,,
oxcarbazepine,3A7,inducer,Not Specified,Indiana University,,,,
phenobarbital2,3A7,inducer,Not Specified,Indiana University,,,,
phenytoin2,3A7,inducer,Not Specified,Indiana University,,,,
pioglitazone,3A7,inducer,Not Specified,Indiana University,,,,
rifabutin,3A7,inducer,Not Specified,Indiana University,,,,
rifampin1,3A7,inducer,Not Specified,Indiana University,,,,
St. John's Wort,3A7,inducer,Not Specified,Indiana University,,,,
troglitazone1,3A7,inducer,Not Specified,Indiana University,,,,
Amiodarone , 3A4, inhibitor, Not Specified, KEGG, D02910, , , 
Amiodarone hydrochloride , 3A4, inhibitor, Not Specified, KEGG, D00636, , , 
Anastrozole , 3A4, inhibitor, Not Specified, KEGG, D00960, , , 
Aprepitant , 3A4, inhibitor, Not Specified, KEGG, D02968, , , 
Fosaprepitant dimeglumine , 3A4, inhibitor, Not Specified, KEGG, D06597, , , 
Chloramphenicol , 3A4, inhibitor, Not Specified, KEGG, D00104, , , 
Chloramphenicol palmitate , 3A4, inhibitor, Not Specified, KEGG, D01072, , , 
Chloramphenicol sodium succinate , 3A4, inhibitor, Not Specified, KEGG, D02185, , , 
Chloramphenicol stearate, 3A4, inhibitor, Not Specified, KEGG, D07674, , , 
Chloramphenicol succinate, 3A4, inhibitor, Not Specified, KEGG, D07675, , , 
Cyclosporine , 3A4, inhibitor, Not Specified, KEGG, D00184, , , 
Cimetidine , 3A4, inhibitor, Not Specified, KEGG, D00295, , , 
Cimetidine hydrochloride , 3A4, inhibitor, Not Specified, KEGG, D03503, , , 
Ciprofloxacin , 3A4, inhibitor, Not Specified, KEGG, D00186, , , 
Ciprofloxacin hydrochloride , 3A4, inhibitor, Not Specified, KEGG, D02216, , , 
Ciprofloxacin lactate, 3A4, inhibitor, Not Specified, KEGG, D07702, , , 
Dabrafenib mesylate , 3A4, inhibitor, Not Specified, KEGG, D10104, , , 
Darunavir , 3A4, inhibitor, Not Specified, KEGG, D03656, , , 
Darunavir ethanolate , 3A4, inhibitor, Not Specified, KEGG, D06478, , , 
Deferasirox , 3A4, inhibitor, Not Specified, KEGG, D03669, , , 
Diltiazem , 3A4, inhibitor, Not Specified, KEGG, D07845, , , 
Diltiazem hydrochloride , 3A4, inhibitor, Not Specified, KEGG, D00616, , , 
Diltiazem malate , 3A4, inhibitor, Not Specified, KEGG, D03830, , , 
Gestodene , 3A4, inhibitor, Not Specified, KEGG, D04316, , , 
Erythromycin , 3A4, inhibitor, Not Specified, KEGG, D00140, , , 
Erythromycin estolate , 3A4, inhibitor, Not Specified, KEGG, D00851, , , 
Erythromycin ethylsuccinate , 3A4, inhibitor, Not Specified, KEGG, D01361, , , 
Erythromycin lactobionate , 3A4, inhibitor, Not Specified, KEGG, D02009, , , 
Erythromycin stearate , 3A4, inhibitor, Not Specified, KEGG, D02184, , , 
Erythromycin acistrate , 3A4, inhibitor, Not Specified, KEGG, D02523, , , 
